fighter_id,firstname,lastname,nickname,wins,losses,draws,height,weight,reach,stance,dob,strikes_landed_per_min,striking_accuracy,strikes_absorbed_per_min,striking_defense,takedown_avg,takedown_accuracy,takedown_defense,submission_avg
234f3767ff0e5701,Kendall,Grove,Da Spyder,23,17,0,78.0,185.0,79.0,0.0,1982.0,2.31,41.0,2.4,54.0,0.49,45.0,56.0,1.7
feaf00f3373435d6,Chris,Gruetzemacher,Gritz,15,5,0,68.0,155.0,68.0,0.0,1986.0,6.18,57.0,4.96,52.0,0.21,50.0,65.0,0.0
1e7483dbff40b84b,Vik,Grujic,The Spartan,6,6,0,71.0,170.0,73.0,0.0,1977.0,2.24,48.0,3.39,41.0,1.18,33.0,26.0,0.4
dd12382f28296f7b,Wang,Guan,The Dongbei Tiger,20,1,1,69.0,145.0,71.0,0.0,1986.0,4.73,43.0,3.27,60.0,0.0,0.0,0.0,0.0
dc052ab64be66e1d,Anthony,Guarascio,The Daywalker,3,1,0,74.0,233.0,72.0,0.0,1994.0,7.5,28.0,41.25,35.0,0.0,0.0,0.0,0.0
8300a47f6fd6fe4f,Rainn,Guerrero,Purple Rainn,5,2,0,66.0,125.0,65.0,0.0,1992.0,0.65,33.0,0.87,50.0,3.27,100.0,0.0,0.0
c47df9303d318c67,Clay,Guida,The Carpenter,38,22,0,67.0,155.0,70.0,0.0,1981.0,2.63,33.0,3.0,61.0,3.1,35.0,66.0,0.6
ccd1299e0345e0ce,Melvin,Guillard,The Young Assassin,32,18,2,69.0,155.0,71.0,0.0,1983.0,2.96,40.0,1.85,66.0,1.3,63.0,61.0,0.2
0c9c0a43d3f3f49d,Marcelo,Guimaraes,Magrao,9,2,1,72.0,185.0,73.0,0.0,1983.0,4.67,51.0,4.41,62.0,1.99,13.0,0.0,0.0
a0c139b34f11421a,John,Gunderson,Quick Guns,35,16,2,69.0,155.0,69.0,0.0,1979.0,1.04,27.0,1.71,58.0,1.67,33.0,11.0,2.0
3956bdc8ab2e54b3,John,Gunther,The Machine,5,1,0,69.0,155.0,72.0,0.0,1985.0,1.65,37.0,3.72,46.0,7.08,42.0,0.0,0.0
29162be25ebef5f0,Luis,Gurule,Grim,10,2,0,65.0,125.0,64.0,0.0,1993.0,4.93,42.0,4.53,61.0,0.41,9.0,56.0,0.0
ef5dcb10d2bd4b0f,Bogdan,Guskov,Czarevitch,18,3,0,75.0,205.0,76.0,0.0,1992.0,4.17,55.0,3.3,45.0,0.0,0.0,57.0,1.1
e34e3b1fffa13a6a,Gugun,Gusman,The Tiger,8,4,0,67.0,135.0,68.0,0.0,1990.0,0.88,27.0,6.18,41.0,0.0,0.0,33.0,0.0
3c6976f8182d9527,Alexander,Gustafsson,The Mauler,18,8,0,77.0,205.0,79.0,0.0,1987.0,4.03,40.0,3.53,51.0,1.53,39.0,83.0,0.4
2caf993f53541fa1,Andreas,Gustafsson,Bane,12,3,0,73.0,170.0,73.0,0.0,1991.0,5.82,71.0,3.63,45.0,6.19,58.0,100.0,0.0
45f0cc9d18f35137,Chris,Gutierrez,El Guapo,22,7,2,69.0,135.0,67.0,0.0,1991.0,4.4,57.0,2.65,63.0,0.3,30.0,67.0,0.1
5f33ae0620e050c5,Mando,Gutierrez,El Toro,7,2,0,66.0,135.0,70.0,1.0,1997.0,0.8,75.0,1.33,50.0,1.0,100.0,40.0,1.0
eaea0fc7b76525a8,Mike,Guymon,The Joker,15,6,1,72.0,170.0,74.0,0.0,1974.0,2.75,65.0,0.79,66.0,1.87,37.0,54.0,1.2
184b7a36d50dcc5e,Chelsea,Hackett,Hammer,3,1,1,64.0,125.0,66.0,2.0,1998.0,2.58,51.0,4.85,46.0,0.0,0.0,57.0,0.0
60a42bf82447c919,Jake,Hadley,White Kong,11,4,0,67.0,135.0,70.0,1.0,1996.0,3.8,43.0,4.16,61.0,0.33,11.0,54.0,1.1
38c626ca912c7bac,Damir,Hadzovic,The Bosnian Bomber,14,8,0,69.0,155.0,70.0,0.0,1986.0,3.34,47.0,3.74,59.0,0.91,54.0,34.0,0.1
f4d92416da98804b,Bassil,Hafez,The Habibi,9,4,1,71.0,170.0,72.0,0.0,1992.0,3.71,38.0,5.68,41.0,2.21,24.0,50.0,0.0
219a254e15d60135,Tim,Hague,The Trashing Machine,21,13,0,76.0,260.0,76.0,0.0,1983.0,2.79,47.0,4.14,46.0,1.72,33.0,85.0,0.9
65578a75fa7900e3,Uriah,Hall,Prime Time,18,11,0,72.0,185.0,79.0,0.0,1984.0,3.23,48.0,3.85,54.0,0.54,38.0,64.0,0.1
8866c6f509c19089,Ryan,Hall,The Wizard,9,2,0,70.0,145.0,70.0,1.0,1985.0,2.38,50.0,1.33,65.0,0.22,9.0,0.0,2.2
8a8a84b743ae7699,Dennis,Hallman,Superman,53,20,2,69.0,155.0,72.0,0.0,1975.0,1.12,44.0,1.96,43.0,1.79,30.0,25.0,2.1
a3be148af5c7b088,Piotr,Hallmann,Pletwal,18,6,0,69.0,155.0,71.0,0.0,1987.0,3.98,45.0,3.17,58.0,2.55,44.0,70.0,0.4
98b80a717b9bda17,Matt,Hamill,The Hammer,12,8,0,73.0,205.0,76.0,0.0,1976.0,3.69,42.0,3.8,61.0,3.0,34.0,91.0,0.0
c727c7d31c50c4cf,Anthony,Hamilton,Freight Train,15,9,0,77.0,260.0,76.0,0.0,1980.0,3.91,65.0,3.02,45.0,2.62,42.0,78.0,0.0
7da5839b223f3728,CJ,Hamilton,The Autobot,11,4,0,67.0,125.0,68.0,2.0,1986.0,2.47,31.0,3.93,58.0,0.0,0.0,62.0,0.0
23459ee7e373b98f,Jared,Hamman,The Messenger,14,6,0,75.0,185.0,75.0,0.0,1982.0,5.15,42.0,3.93,55.0,1.57,46.0,30.0,0.0
98533a2738124a0d,Chad,Hanekom,Superman,9,3,0,76.0,185.0,74.0,0.0,1990.0,0.73,47.0,1.47,33.0,0.0,0.0,71.0,1.0
f55a6807b6bb853d,George,Hardwick,King,12,2,0,70.0,155.0,72.0,0.0,1996.0,3.6,38.0,4.6,71.0,0.0,0.0,83.0,0.0
2dbc60c52de126d8,Harry,Hardwick,Houdini,13,4,1,68.0,155.0,71.0,2.0,1994.0,2.39,34.0,7.16,40.0,0.0,0.0,0.0,0.0
473ce3aa581251a2,Dan,Hardy,The Outlaw,25,10,0,72.0,170.0,74.0,0.0,1982.0,2.46,35.0,3.44,51.0,0.73,35.0,35.0,0.4
85073dbd1be65ed9,Greg,Hardy,Prince of War,7,5,0,77.0,265.0,80.0,0.0,1988.0,4.79,50.0,3.31,55.0,0.2,33.0,64.0,0.0
e5864a42c80294f6,Josiah,Harrell,Muscle Hamster,7,0,0,67.0,170.0,68.0,1.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba043b03eb799063,Phil,Harris,Billy,22,12,0,64.0,125.0,65.0,0.0,1983.0,2.34,26.0,3.16,68.0,1.76,21.0,60.0,0.0
03f982ca3735070c,Walt,Harris,The Big Ticket,13,10,0,77.0,250.0,77.0,1.0,1983.0,3.05,39.0,3.33,54.0,0.29,28.0,70.0,0.1
a53d30163304aa6e,Carlston,Harris,Mocambique,19,7,0,72.0,170.0,76.0,0.0,1987.0,3.79,43.0,3.46,54.0,1.46,22.0,55.0,0.6
6412da484125716b,Joey,Hart,The Hitman,6,2,0,75.0,170.0,79.0,0.0,1997.0,4.53,34.0,4.53,45.0,0.0,0.0,40.0,0.0
83a477a7dba1ca58,Clay,Harvison,Bushwacker,13,6,0,73.0,170.0,74.0,0.0,1980.0,3.29,48.0,3.91,58.0,0.66,100.0,68.0,1.3
bf7a64d9ae343e86,Ahmad,Hassanzada,Lion of the Ring,11,3,0,73.0,155.0,75.0,0.0,1996.0,3.16,39.0,4.42,38.0,2.43,19.0,0.0,1.2
28f3c2258a1d8874,John,Hathaway,The Hitman,17,2,0,73.0,170.0,75.0,0.0,1987.0,3.4,40.0,1.8,62.0,2.61,43.0,60.0,0.9
547afe1017e72dbe,Phil,Hawes,No Hype,12,6,0,72.0,185.0,77.0,0.0,1989.0,5.33,59.0,3.72,55.0,2.11,34.0,90.0,0.2
a149d6bc670cdb60,Dustin,Hazelett,McLovin,12,7,0,73.0,170.0,76.0,0.0,1986.0,2.24,40.0,3.51,46.0,0.55,50.0,25.0,4.1
50d2f0018bcf9eef,Pat,Healy,Bam Bam,34,23,0,72.0,155.0,72.0,0.0,1983.0,2.57,36.0,2.57,50.0,3.08,37.0,55.0,1.1
e57fdbea1b828202,Jake,Hecht,Hitman,11,4,0,72.0,170.0,73.0,0.0,1984.0,3.26,47.0,2.76,56.0,2.04,37.0,40.0,0.0
2816ced060a21be3,Nick,Hein,Sergeant,14,5,0,66.0,155.0,66.0,1.0,1984.0,2.65,35.0,3.61,59.0,0.86,33.0,83.0,0.0
2e585c701f72fe55,Ian,Heinisch,The Hurricane,14,5,0,71.0,185.0,72.0,0.0,1988.0,3.25,50.0,2.98,59.0,1.02,17.0,59.0,0.7
1ccf4e7caff270df,Dan,Henderson,Hendo,32,15,0,71.0,185.0,74.0,0.0,1970.0,2.44,47.0,2.7,51.0,1.52,52.0,57.0,0.3
2676b28836a5a836,Benson,Henderson,Smooth,24,7,0,69.0,170.0,70.0,1.0,1983.0,2.93,45.0,1.79,63.0,2.4,45.0,63.0,0.8
0941df56f6ac954b,Johny,Hendricks,Bigg Rigg,18,8,0,69.0,185.0,69.0,1.0,1983.0,3.49,45.0,3.99,53.0,3.83,46.0,63.0,0.3
e5bda12faabfc850,Luis,Henrique,KLB,10,5,0,74.0,243.0,74.0,0.0,1993.0,1.81,43.0,2.22,47.0,3.09,36.0,50.0,1.0
20a0e4cc5227c117,Jose,Henrique,Canela,5,1,0,75.0,170.0,79.0,0.0,2002.0,3.45,43.0,5.79,38.0,0.0,0.0,0.0,0.0
f7d73e452b064bf2,Danny,Henry,The Hatchet,12,4,0,72.0,145.0,73.0,0.0,1988.0,5.2,51.0,4.16,45.0,0.74,33.0,50.0,2.2
eb8d8c2a95cfccb8,Victor,Henry,La Mangosta,25,7,0,67.0,135.0,68.0,2.0,1987.0,7.17,53.0,5.19,48.0,1.04,42.0,81.0,0.3
4c88a1db5a46c6a4,Jai,Herbert,Black Country Banger,13,6,1,73.0,155.0,77.0,0.0,1988.0,3.07,40.0,3.26,53.0,0.43,21.0,66.0,0.0
06f36cf4bd97ec77,Ed,Herman,Short Fuse,27,16,0,73.0,205.0,77.0,0.0,1980.0,3.31,48.0,3.71,42.0,1.96,47.0,59.0,1.0
0a1942069c9ad6b6,Jack,Hermansson,The Joker,24,10,0,73.0,170.0,77.0,0.0,1988.0,5.15,45.0,3.72,56.0,1.48,29.0,80.0,0.4
262a7d06203657e6,Alexander,Hernandez,El Gran Chango,18,8,0,69.0,155.0,72.0,0.0,1992.0,4.31,40.0,4.5,59.0,1.14,36.0,73.0,0.1
093e1f5bb73850be,Anthony,Hernandez,Fluffy,15,2,0,72.0,185.0,75.0,0.0,1993.0,4.59,62.0,2.53,49.0,6.46,48.0,68.0,1.8
f97c5433c77522d3,Nohelin,Hernandez,Suave,9,4,0,70.0,135.0,71.0,0.0,1994.0,1.32,34.0,2.63,52.0,0.71,50.0,37.0,0.0
fc8610cc15674ae2,Leslie,Hernandez,Dora The Destroyer,4,2,0,63.0,115.0,64.0,0.0,1997.0,3.6,58.0,2.53,55.0,0.0,0.0,54.0,0.0
c169545ab0825f44,Geane,Herrera,La Pulga,9,3,0,65.0,125.0,66.0,0.0,1990.0,1.51,31.0,5.07,52.0,0.83,37.0,38.0,0.6
74d35fbc9c6a61bd,Alvaro,Herrera Mendoza,Chango,9,6,0,72.0,155.0,74.0,0.0,1990.0,1.89,38.0,3.4,55.0,0.0,0.0,33.0,1.1
b6850671a008bf9a,Felice,Herrig,Lil Bulldog,14,10,0,64.0,115.0,65.0,0.0,1984.0,3.84,37.0,5.19,48.0,1.08,28.0,75.0,0.8
7450525c7ba032a0,Heath,Herring,The Texas Crazy Horse,28,16,0,76.0,250.0,78.0,0.0,1978.0,2.37,50.0,1.77,54.0,1.22,50.0,32.0,0.7
92b62174c175ce19,Clint,Hester,Headbussa,11,6,0,74.0,205.0,77.0,0.0,1986.0,3.36,42.0,3.44,56.0,1.02,35.0,60.0,0.0
893d51aaf024eddd,Jimy,Hettes,The Kid,11,3,0,69.0,145.0,71.0,1.0,1987.0,3.47,57.0,3.5,57.0,5.2,44.0,61.0,1.4
e69c5ce12f4e762b,Marcus,Hicks,The Wrecking Ball,10,4,0,66.0,155.0,64.0,1.0,1975.0,1.42,43.0,3.06,61.0,2.7,53.0,25.0,4.0
5bb0a618ad03ac64,Jay,Hieron,The Thoroughbred,23,7,0,72.0,170.0,75.0,0.0,1976.0,1.66,32.0,1.89,61.0,4.05,60.0,66.0,1.0
7af33fc4435017f1,Brady,Hiestand,Bam Bam,9,2,0,68.0,135.0,71.0,0.0,1999.0,2.7,50.0,3.75,51.0,4.8,46.0,42.0,1.1
e5d03e4d966126bd,Jason,High,The Kansas City Bandit,21,6,0,68.0,155.0,73.0,1.0,1981.0,1.28,42.0,1.56,48.0,2.36,63.0,37.0,2.8
f0feeb2192937424,Angela,Hill,Overkill,18,16,0,63.0,115.0,64.0,0.0,1985.0,5.37,50.0,5.02,60.0,0.75,30.0,72.0,0.1
5444c5a201d3ee5a,Jamahal,Hill,Sweet Dreams,12,4,0,76.0,205.0,79.0,1.0,1991.0,6.19,51.0,4.03,44.0,0.0,0.0,73.0,0.0
ab2a4b5e04dc5fe9,Alvin,Hines,Goozie,7,1,0,74.0,265.0,74.0,0.0,1991.0,5.47,31.0,7.47,38.0,1.0,10.0,0.0,0.0
35faad160d346839,Mizuto,Hirota,Pugnus,18,10,2,67.0,155.0,67.0,0.0,1981.0,3.36,40.0,3.5,54.0,1.36,50.0,58.0,0.1
6c9384138c82962f,An Tuan,Ho,Highlight,6,2,0,66.0,125.0,66.0,2.0,2000.0,1.95,35.0,2.81,55.0,1.72,25.0,16.0,0.0
b57edace7b647f07,Matt,Hobar,The Crowbar,9,3,0,70.0,135.0,70.0,1.0,1987.0,3.23,42.0,4.27,52.0,3.66,44.0,50.0,0.0
3a46b268013afede,Kevin,Holland,Trailblazer,28,15,0,75.0,170.0,81.0,0.0,1992.0,4.26,49.0,3.22,50.0,0.83,39.0,56.0,0.5
150ff4cc642270b9,Max,Holloway,Blessed,27,8,0,71.0,145.0,69.0,0.0,1991.0,7.2,48.0,4.74,59.0,0.24,53.0,83.0,0.3
634e2fb70bde3fd5,Holly,Holm,The Preacher's Daughter,15,7,0,68.0,135.0,69.0,1.0,1981.0,3.13,40.0,2.92,55.0,0.87,30.0,76.0,0.1
8d20d76af3f213ce,Joseph,Holmes,Uglyman Joe,8,4,0,76.0,185.0,80.0,0.0,1995.0,2.88,53.0,3.08,54.0,1.49,40.0,50.0,0.8
a7151778b3381036,Kurt,Holobaugh,The Hurt,22,10,0,71.0,155.0,70.0,0.0,1986.0,4.58,44.0,4.24,49.0,0.65,33.0,38.0,0.8
6e7c758f5cdec01a,Paddy,Holohan,The Hooligan,12,2,1,70.0,125.0,69.0,0.0,1988.0,2.13,46.0,2.81,46.0,2.88,47.0,71.0,1.3
df1eb4354d18a906,Scott,Holtzman,Hot Sauce,14,6,0,69.0,155.0,69.0,0.0,1983.0,4.32,47.0,3.66,55.0,1.88,56.0,67.0,0.2
0a97691039c4bbfb,Mark,Hominick,The Machine,20,12,0,68.0,145.0,68.0,0.0,1982.0,4.08,42.0,4.18,69.0,0.25,66.0,71.0,0.9
472f6f6e6d962f40,Barb,Honchak,Little Warrior,10,4,0,64.0,125.0,65.0,0.0,1979.0,4.04,30.0,4.67,66.0,0.0,0.0,0.0,1.3
b24666e26bd750a3,JunYoung,Hong,Drunken Red,13,8,1,69.0,145.0,69.0,0.0,1990.0,2.1,39.0,2.3,48.0,0.0,0.0,35.0,0.0
10d4575f497face4,SeongChan,Hong,Honey Badger,9,2,0,67.0,155.0,69.0,0.0,1989.0,6.57,55.0,8.76,47.0,0.0,0.0,0.0,0.0
7f9abc4db2d05764,Lorenzo,Hood,Dream Killer,14,5,0,75.0,265.0,80.0,1.0,1989.0,2.64,61.0,4.66,11.0,0.0,0.0,100.0,0.0
193b9d1858bc4df3,Dan,Hooker,The Hangman,24,13,0,72.0,155.0,75.0,2.0,1990.0,4.89,48.0,4.73,50.0,0.71,34.0,77.0,0.5
971246648e162f0d,Chase,Hooper,The Dream,16,4,1,73.0,155.0,74.0,1.0,1999.0,4.51,49.0,2.98,39.0,2.49,33.0,55.0,2.1
18e8b7070228e728,Darrell,Horcher,The Saint,13,4,0,70.0,155.0,70.0,1.0,1987.0,2.05,44.0,4.21,39.0,0.35,50.0,47.0,0.7
f6c1ce7cfd600662,Yuma,Horiuchi,Ichiban,9,5,0,66.0,125.0,67.0,2.0,1997.0,3.73,30.0,5.0,35.0,2.0,16.0,0.0,2.0
8d26912cd2aeb366,Jeremy,Horn,Gumby,91,22,5,73.0,185.0,74.0,0.0,1975.0,1.19,39.0,1.99,55.0,1.83,38.0,29.0,1.1
e29cf523ebd155c5,Chris,Horodecki,The Polish Hammer,21,7,1,69.0,155.0,69.0,0.0,1987.0,4.59,41.0,3.16,65.0,1.52,55.0,37.0,0.9
97a8f39186f489db,Jeff,Hougland,Hellbound,10,6,0,67.0,135.0,68.0,0.0,1978.0,1.86,48.0,3.46,47.0,0.86,18.0,0.0,1.1
fc31f896cde2bc2e,John,Howard,Doomsday,24,13,0,67.0,170.0,72.0,0.0,1983.0,2.15,50.0,3.08,51.0,2.7,49.0,53.0,0.4
f1175ea3aafbf351,Hu,Yaozong,Totoro,3,3,0,75.0,185.0,72.0,0.0,1995.0,3.35,48.0,5.09,35.0,0.0,0.0,33.0,0.4
225def29ecfe0fc1,Carlos,Huachin,Perro Malo,10,5,1,64.0,135.0,67.0,1.0,1996.0,2.1,21.0,4.8,50.0,0.0,0.0,66.0,0.0
1ec1b6a7a29ffc71,Brady,Huang,The Kung Fu Warrior,11,2,0,69.0,135.0,69.0,0.0,1992.0,4.62,37.0,10.77,30.0,0.0,0.0,0.0,0.0
e71c75f533a30daa,Huang,Feier,Muscle Barbie,14,8,0,65.0,115.0,65.0,0.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d2cd7a69cc55e7ed,Austin,Hubbard,Thud,17,10,0,70.0,155.0,71.0,0.0,1991.0,3.97,42.0,4.1,55.0,1.63,28.0,68.0,0.1
f372a848d250e006,Collin,Huckbody,All In,8,2,0,75.0,185.0,76.0,0.0,1994.0,2.05,60.0,2.73,42.0,10.23,100.0,0.0,20.4
daf1b84aebd6602b,Roger,Huerta,El Matador,23,9,1,69.0,155.0,70.0,0.0,1983.0,3.64,36.0,2.33,56.0,2.13,46.0,52.0,0.5
6a11e325aa60ad02,Jeff,Hughes,Lights Out,10,4,0,74.0,250.0,77.0,0.0,1988.0,3.95,51.0,3.67,60.0,0.71,50.0,45.0,0.0
e94085e821bd81de,Sam,Hughes,Sampage,11,6,0,65.0,115.0,64.0,0.0,1992.0,4.34,46.0,4.44,58.0,1.23,35.0,60.0,0.2
f264ba50b007f39e,Victor,Hugo,Striker,25,5,0,67.0,135.0,71.0,0.0,1992.0,3.27,44.0,2.95,56.0,0.81,33.0,73.0,1.2
f703250471acaf96,Harry,Hunsucker,The Hurricane,7,6,0,74.0,205.0,75.0,0.0,1989.0,3.54,52.0,6.53,42.0,0.0,0.0,0.0,2.0
eef9b891edbd4604,Mark,Hunt,Super Samoan,13,14,1,70.0,265.0,72.0,0.0,1974.0,2.81,43.0,2.9,51.0,0.51,55.0,64.0,0.2
1c01d986283e6acb,In Su,Hwang,Legendary,8,2,0,71.0,185.0,74.0,0.0,1994.0,2.47,46.0,6.2,44.0,0.0,0.0,50.0,0.0
59279a7c978f7da0,Al,Iaquinta,Raging,14,7,1,70.0,155.0,70.0,0.0,1987.0,4.06,40.0,4.53,61.0,0.63,18.0,74.0,0.2
82a5152216251682,Dan,Ige,50K,19,10,0,67.0,145.0,71.0,0.0,1991.0,3.64,45.0,3.56,56.0,0.89,25.0,56.0,0.2
881bf86d4cba8578,Nassourdine,Imavov,The Sniper,17,4,0,75.0,185.0,75.0,0.0,1996.0,4.28,54.0,3.17,58.0,0.74,32.0,81.0,1.0
a7f4d0902bb64092,James,Irvin,The Sandman,17,10,0,74.0,205.0,75.0,0.0,1978.0,2.03,48.0,3.86,35.0,0.0,0.0,36.0,0.5
e9095aeb36f2aeb8,Issa,Isakov,Determinator,10,3,0,69.0,155.0,70.0,0.0,1989.0,1.93,36.0,5.78,40.0,0.0,0.0,0.0,0.0
88cd34d836b4ebcd,Teruto,Ishihara,Yashabo,10,7,2,67.0,135.0,69.0,1.0,1991.0,3.26,44.0,3.63,53.0,0.5,16.0,30.0,0.0
135d124172a0bea3,Damir,Ismagulov,Qazaq,24,3,0,70.0,155.0,74.0,0.0,1991.0,3.36,42.0,2.44,61.0,1.0,28.0,70.0,0.0
d1e1fdcea7c8a90a,Leandro,Issa,Brodinho,13,6,0,67.0,135.0,69.0,0.0,1983.0,2.08,37.0,3.17,58.0,2.38,22.0,50.0,1.2
f647247f0d9f3b50,Kuya,Ito,Psycho Zombie,17,9,1,65.0,135.0,66.0,0.0,1996.0,3.4,39.0,3.13,55.0,0.0,0.0,62.0,1.0
1788eee370f077b7,Blagoy,Ivanov,Baga,19,6,0,71.0,250.0,73.0,1.0,1986.0,3.25,40.0,4.2,53.0,0.69,40.0,61.0,0.1
3c5005b66696d790,Anthony,Ivy,Aquaman,8,4,0,74.0,185.0,74.0,0.0,1990.0,2.5,42.0,4.57,51.0,4.69,20.0,100.0,0.0
b4eeac608fc82f88,Yves,Jabouin,Tiger,20,11,0,67.0,135.0,68.0,0.0,1979.0,3.06,41.0,2.93,62.0,1.94,60.0,82.0,0.1
ffc088e64fab57e9,Quinton,Jackson,Rampage,37,12,0,73.0,205.0,73.0,0.0,1978.0,3.25,54.0,2.51,55.0,1.52,56.0,73.0,0.1
29af297d9f1de0f8,Damon,Jackson,The Leech,23,8,1,71.0,155.0,71.0,2.0,1988.0,2.96,42.0,3.47,49.0,2.3,32.0,37.0,1.2
0641c21bec209472,Mike,Jackson,The Truth,1,2,0,74.0,170.0,74.0,0.0,1985.0,4.49,57.0,3.73,62.0,0.71,33.0,88.0,0.0
ca8da445dfa82d56,Jason,Jackson,Jah-Son,7,2,0,73.0,170.0,78.0,0.0,1990.0,2.24,48.0,1.31,56.0,0.0,0.0,0.0,0.0
cc1a8b4b38b92c6d,Montel,Jackson,Quik,15,3,0,70.0,135.0,75.0,1.0,1992.0,3.09,52.0,1.4,61.0,3.0,63.0,67.0,0.3
e4277e87a789d687,Dustin,Jacoby,The Hanyak,21,9,1,75.0,205.0,76.0,0.0,1988.0,5.37,47.0,4.02,57.0,0.33,25.0,62.0,0.0
7dda2cf308f24a02,Virna,Jandiroba,Carcara,22,4,0,63.0,115.0,64.0,0.0,1988.0,2.33,41.0,2.9,55.0,2.85,37.0,74.0,1.5
b9d0fd83bb8a147a,Keith,Jardine,The Dean of Mean,17,11,2,74.0,185.0,76.0,0.0,1975.0,3.25,36.0,2.98,59.0,1.18,45.0,62.0,0.7
304a21d0595e1a08,Justin,Jaynes,The Guitar Hero,16,8,0,67.0,145.0,68.0,0.0,1989.0,3.34,44.0,5.33,62.0,0.75,40.0,20.0,1.1
6a8928652fc01bee,Brandon,Jenkins,The Human Highlight Reel,15,9,0,72.0,155.0,71.0,2.0,1991.0,2.93,41.0,8.05,33.0,0.0,0.0,27.0,0.0
a9da3158dd2c2b5a,Jack,Jenkins,Phar,14,4,0,67.0,145.0,68.0,2.0,1993.0,4.48,61.0,2.95,59.0,1.98,60.0,71.0,0.2
1c02b964466c10e4,Ramiro,Jimenez,El Cachanilla,11,0,0,69.0,145.0,73.0,1.0,1999.0,14.22,65.0,2.43,82.0,5.2,100.0,100.0,0.0
bc3ec52ef70fc155,Ryan,Jimmo,The Big Deal,19,5,0,73.0,205.0,73.0,0.0,1981.0,3.12,66.0,2.77,46.0,0.45,28.0,87.0,0.0
6e0e977beb909837,Sung Bin,Jo,Korean Falcon,9,1,0,72.0,145.0,72.0,0.0,1992.0,1.4,33.0,2.67,51.0,1.0,33.0,83.0,1.0
ec52462a1b41f714,Brett,Johns,The Pikey,17,2,0,67.0,135.0,71.0,0.0,1992.0,2.86,49.0,3.84,53.0,4.92,49.0,58.0,1.0
46e0d677f91bacc0,Miles,Johns,Chapo,15,5,0,67.0,135.0,68.0,0.0,1994.0,3.36,44.0,2.99,65.0,1.22,26.0,77.0,0.0
365fee2da473b177,Anthony,Johnson,Rumble,22,6,0,74.0,205.0,78.0,0.0,1984.0,3.25,47.0,1.83,60.0,2.43,57.0,77.0,0.6
322a56923b396b4d,DaMarques,Johnson,Darkness,15,15,0,73.0,170.0,75.0,0.0,1982.0,2.11,37.0,3.75,51.0,1.18,55.0,19.0,0.7
e6c5908910cc26e4,Lavar,Johnson,Big,18,10,0,76.0,240.0,82.0,0.0,1977.0,5.39,55.0,2.54,55.0,0.61,66.0,54.0,0.6
8a304bfd6bf04a57,Demetrious,Johnson,Mighty Mouse,27,3,1,63.0,125.0,66.0,0.0,1986.0,3.43,54.0,1.66,67.0,3.35,56.0,65.0,0.5
511e82663651438d,Michael,Johnson,The Menace,25,19,0,70.0,155.0,73.0,1.0,1986.0,4.28,39.0,3.79,58.0,0.58,38.0,81.0,0.0
633a45d131192ffe,Kajan,Johnson,Ragin',23,13,1,71.0,155.0,75.0,0.0,1984.0,2.47,42.0,1.59,64.0,1.54,37.0,62.0,0.2
552b09cbf13b6328,Taylor,Johnson,Tombstone,5,1,0,72.0,185.0,74.0,2.0,1990.0,5.09,60.0,1.13,33.0,8.49,100.0,100.0,0.0
6ce9a012e4c6020c,Chad,Johnson,Big Rigg,6,2,0,74.0,230.0,80.0,0.0,1986.0,5.92,68.0,7.8,40.0,0.0,0.0,0.0,0.0
84f727cf0166d6f2,Jose,Johnson,Zhakwarius,16,10,0,72.0,125.0,71.0,0.0,1995.0,2.27,57.0,1.61,53.0,0.69,60.0,41.0,0.7
814e5233e2acf2ee,Charles,Johnson,InnerG,18,7,0,69.0,125.0,70.0,2.0,1991.0,4.73,49.0,3.78,56.0,0.56,20.0,66.0,0.4
ad5cb64af10fc946,Donte,Johnson,Lock Jaw,7,0,0,68.0,185.0,74.0,1.0,1999.0,3.34,64.0,1.87,58.0,6.01,100.0,80.0,2.0
eebc23626e38f5dc,Liana,Jojua,She Wolf,8,5,0,64.0,125.0,62.0,0.0,1995.0,2.42,30.0,5.32,54.0,1.71,66.0,50.0,1.3
eeabcd4dc6619129,Daniel,Jolly,The Werewolf of Texas,5,3,0,73.0,205.0,75.0,0.0,1984.0,1.32,46.0,3.39,44.0,2.83,33.0,50.0,0.0
07f72a2a7591b409,Jon,Jones,Bones,28,1,0,76.0,248.0,84.0,0.0,1987.0,4.38,58.0,2.24,64.0,1.89,45.0,95.0,0.5
1dda22d0ac3d1271,Jamelle,Jones,The Beast,7,5,0,72.0,205.0,75.0,0.0,1988.0,1.78,80.0,3.11,65.0,0.0,0.0,0.0,0.0
ec23c1be628d8057,Trevin,Jones,5 Star,13,10,0,67.0,135.0,70.0,1.0,1990.0,2.13,37.0,4.29,39.0,0.62,15.0,60.0,0.2
f6ad6a1e4d600e0d,Mason,Jones,The Dragon,17,2,0,70.0,155.0,74.0,0.0,1995.0,5.71,41.0,4.47,50.0,4.17,55.0,81.0,0.2
08b01ed84044c6bc,Jacobi,Jones,Big Toe,6,2,0,69.0,155.0,72.0,0.0,1996.0,5.87,46.0,7.6,48.0,0.0,0.0,33.0,0.0
